;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
3425;Leicester;Aston Villa;0;0;D;0;0;D;5;5;4;3;12;12;5;4;2;3;0;0
3432;Ipswich;Man United;1;1;D;1;1;D;13;15;8;6;10;7;4;6;1;4;0;0
3433;Middlesbrough;Tottenham;1;1;D;0;1;A;12;11;6;4;9;18;5;5;2;1;0;0
3437;Southampton;Coventry;1;2;A;0;1;A;12;7;4;5;18;20;6;5;5;3;0;0
3438;West Ham;Leicester;0;1;A;0;0;D;17;4;12;2;16;14;11;5;3;3;1;0
3440;Bradford;Leicester;0;0;D;0;0;D;8;13;4;8;11;12;6;8;1;2;0;0
3441;Everton;Derby;2;2;D;2;0;H;12;7;9;4;11;9;11;2;2;3;0;0
3443;Man City;Coventry;1;2;A;0;2;A;14;9;5;8;7;12;5;5;2;3;0;0
3444;Middlesbrough;Leeds;1;2;A;0;2;A;15;16;8;11;12;20;4;8;2;0;0;0
3446;Southampton;Liverpool;3;3;D;0;1;A;14;9;7;4;7;6;7;1;0;0;0;0
3447;West Ham;Man United;2;2;D;0;1;A;17;8;8;5;12;9;7;5;1;0;0;0
3448;Aston Villa;Chelsea;1;1;D;1;1;D;12;11;9;7;13;12;7;10;0;1;0;0
3449;Leeds;Man City;1;2;A;0;2;A;6;8;1;3;18;24;9;4;2;2;0;0
3451;Sunderland;West Ham;1;1;D;1;1;D;17;16;7;9;19;14;4;11;2;3;0;0
3453;Charlton;Southampton;1;1;D;0;0;D;8;11;6;3;14;16;10;14;3;3;1;0
3454;Chelsea;Arsenal;2;2;D;1;0;H;12;13;5;5;16;22;7;6;3;1;0;0
3455;Coventry;Newcastle;0;2;A;0;1;A;13;13;3;6;11;18;6;8;1;1;0;0
3456;Derby;Middlesbrough;3;3;D;0;1;A;9;5;5;4;8;10;11;5;3;2;0;0
3459;Bradford;Arsenal;1;1;D;1;0;H;9;18;5;11;17;13;4;10;0;2;0;0
3460;Coventry;Leeds;0;0;D;0;0;D;9;11;1;5;15;14;6;6;2;2;0;0
3461;Ipswich;Aston Villa;1;2;A;0;1;A;15;5;5;2;9;13;5;3;1;3;0;0
3465;Middlesbrough;Everton;1;2;A;1;0;H;9;12;5;9;16;5;7;7;3;0;0;0
3466;Newcastle;Chelsea;0;0;D;0;0;D;10;10;4;3;17;21;5;6;0;3;0;0
3467;Derby;Charlton;2;2;D;2;0;H;12;10;6;6;17;12;4;11;3;1;0;0
3472;Everton;Man United;1;3;A;0;3;A;6;17;4;9;10;11;6;5;4;1;0;0
3473;Leeds;Ipswich;1;2;A;1;1;D;11;12;6;7;12;19;6;3;1;3;0;0
3476;Chelsea;Leicester;0;2;A;0;1;A;16;7;10;5;16;17;15;3;3;1;0;0
3477;Man City;Middlesbrough;1;1;D;0;0;D;11;4;4;2;15;11;9;3;2;5;0;0
3478;West Ham;Liverpool;1;1;D;0;1;A;15;7;4;2;5;13;9;0;0;2;0;0
3479;Bradford;Southampton;0;1;A;0;1;A;14;6;6;4;14;18;7;5;3;1;0;0
3480;Coventry;West Ham;0;3;A;0;2;A;9;12;2;10;12;11;5;6;0;1;0;0
3481;Derby;Leeds;1;1;D;0;1;A;13;16;7;6;17;15;7;4;2;2;1;0
3482;Ipswich;Arsenal;1;1;D;0;0;D;17;10;6;4;8;13;4;7;1;2;0;0
3483;Liverpool;Sunderland;1;1;D;1;1;D;11;8;6;3;14;18;12;3;2;2;0;0
3484;Man United;Chelsea;3;3;D;3;2;H;11;13;5;5;15;19;8;4;3;2;0;0
3485;Middlesbrough;Aston Villa;1;1;D;0;0;D;12;15;5;7;7;14;5;5;3;0;0;0
3486;Newcastle;Charlton;0;1;A;0;1;A;12;4;5;2;14;10;4;7;1;2;0;0
3487;Tottenham;Man City;0;0;D;0;0;D;18;7;5;2;10;14;5;4;0;2;0;0
3488;Leicester;Everton;1;1;D;1;0;H;10;9;4;3;14;13;9;3;3;1;0;0
3490;Charlton;Coventry;2;2;D;0;1;A;12;10;8;6;8;16;6;6;1;2;0;0
3491;Everton;Ipswich;0;3;A;0;1;A;7;9;3;7;6;5;4;1;1;0;0;0
3493;Man City;Newcastle;0;1;A;0;0;D;9;15;7;9;16;12;10;8;0;1;0;0
3494;Southampton;Middlesbrough;1;3;A;0;2;A;16;7;8;5;6;22;6;6;2;2;0;0
3495;West Ham;Bradford;1;1;D;1;0;H;14;9;6;6;14;10;7;2;3;2;0;0
3498;Sunderland;Leicester;0;0;D;0;0;D;11;8;5;2;12;8;6;2;3;1;0;0
3501;Everton;Southampton;1;1;D;0;0;D;7;7;3;4;16;13;9;8;1;3;0;0
3502;Ipswich;West Ham;1;1;D;1;0;H;11;7;8;2;10;11;8;5;0;4;0;0
3504;Leicester;Man United;0;3;A;0;1;A;10;16;4;5;8;11;6;7;0;0;0;0
3507;Derby;Liverpool;0;4;A;0;1;A;6;16;0;11;18;13;4;3;1;1;0;0
3508;Middlesbrough;Newcastle;1;3;A;0;1;A;8;15;2;8;8;13;6;6;2;1;0;0
3509;Bradford;Ipswich;0;2;A;0;1;A;7;12;3;3;15;14;9;1;1;0;0;0
3514;Newcastle;Everton;0;1;A;0;0;D;11;9;4;4;9;12;5;4;1;3;0;0
3516;West Ham;Arsenal;1;2;A;0;2;A;11;13;3;5;15;11;5;4;1;0;0;0
3517;Aston Villa;Sunderland;0;0;D;0;0;D;17;7;4;3;11;17;7;3;1;3;0;0
3518;Southampton;Man City;0;2;A;0;1;A;19;11;6;4;10;15;9;3;1;2;0;0
3527;Bradford;Leeds;1;1;D;1;0;H;11;12;6;9;15;15;5;9;3;4;0;0
3530;Coventry;Man United;1;2;A;0;2;A;4;11;2;6;17;8;3;9;1;1;0;0
3532;Man City;Leicester;0;1;A;0;0;D;14;3;3;2;12;14;9;4;1;2;0;0
3533;Middlesbrough;Arsenal;0;1;A;0;1;A;4;11;3;8;10;11;5;8;1;1;1;0
3537;Everton;Aston Villa;0;1;A;0;0;D;14;4;6;1;17;23;6;2;3;2;0;0
3538;Derby;West Ham;0;0;D;0;0;D;14;6;2;6;14;18;6;1;1;1;0;0
3539;Arsenal;Derby;0;0;D;0;0;D;15;9;9;2;12;13;10;0;0;2;0;0
3541;Bradford;Everton;0;1;A;0;0;D;11;9;6;4;8;18;3;3;1;2;0;0
3543;Leicester;Newcastle;1;1;D;0;0;D;8;7;4;1;7;8;0;3;1;1;0;0
3545;Sunderland;Southampton;2;2;D;1;1;D;11;10;5;5;13;21;7;4;1;1;0;0
3547;Chelsea;Leeds;1;1;D;0;0;D;12;11;7;3;19;24;3;2;4;4;0;0
3552;Leeds;West Ham;0;1;A;0;1;A;15;4;6;3;14;19;2;2;1;1;0;0
3553;Man City;Man United;0;1;A;0;1;A;10;8;4;4;13;8;10;11;3;1;0;0
3554;Middlesbrough;Leicester;0;3;A;0;2;A;11;9;4;7;8;12;6;2;3;1;0;0
3555;Newcastle;Sunderland;1;2;A;1;0;H;19;9;9;6;17;26;1;4;1;3;0;0
3558;Coventry;Ipswich;0;1;A;0;0;D;12;10;5;4;10;12;5;5;1;1;0;0
3559;Charlton;Sunderland;0;1;A;0;0;D;10;8;2;3;16;16;7;8;0;1;0;0
3560;Coventry;Aston Villa;1;1;D;0;1;A;10;7;2;4;9;19;6;1;1;2;0;0
3561;Derby;Man United;0;3;A;0;0;D;1;12;0;7;12;12;3;9;2;1;0;0
3563;Man City;Ipswich;2;3;A;0;2;A;9;11;4;4;8;5;6;5;0;2;0;0
3564;Middlesbrough;Bradford;2;2;D;0;2;A;14;9;9;5;17;18;6;4;0;2;1;0
3565;Southampton;West Ham;2;3;A;1;2;A;10;14;5;8;12;10;6;10;1;2;0;0
3570;Aston Villa;Newcastle;1;1;D;1;0;H;8;9;4;5;11;12;8;2;2;1;0;0
3572;Ipswich;Derby;0;1;A;0;1;A;11;3;5;3;13;13;6;1;1;1;0;0
3580;Bradford;Tottenham;3;3;D;1;2;A;13;6;6;4;6;16;7;2;2;0;0;0
3581;Charlton;Man United;3;3;D;1;2;A;15;15;8;8;6;10;9;6;0;1;0;0
3586;West Ham;Aston Villa;1;1;D;1;1;D;13;15;5;4;14;15;4;4;1;3;0;0
3588;Liverpool;Ipswich;0;1;A;0;1;A;14;11;5;6;12;14;8;5;1;3;0;0
3589;Aston Villa;Man City;2;2;D;0;0;D;10;9;5;4;8;16;5;4;2;1;1;0
3591;Everton;West Ham;1;1;D;0;0;D;15;9;5;4;10;7;9;7;1;2;0;0
3597;Man United;Liverpool;0;1;A;0;1;A;6;9;4;4;10;11;9;2;1;0;1;0
3598;Tottenham;Arsenal;1;1;D;1;0;H;8;17;4;10;20;14;3;7;2;1;0;0
3599;Coventry;Southampton;1;1;D;1;0;H;12;10;5;2;12;13;8;6;1;1;0;0
3603;Leeds;Aston Villa;1;2;A;0;1;A;15;8;5;5;18;18;10;2;1;4;0;0
3608;Tottenham;Middlesbrough;0;0;D;0;0;D;16;5;8;0;22;13;8;4;2;3;0;0
3610;Aston Villa;Man United;0;1;A;0;0;D;6;14;3;3;15;16;2;4;1;2;0;0
3611;Bradford;Sunderland;1;4;A;0;1;A;11;16;3;11;17;17;9;8;2;0;0;0
3612;Everton;Coventry;1;2;A;0;0;D;17;10;9;5;14;16;5;2;2;1;0;0
3613;Ipswich;Chelsea;2;2;D;1;2;A;19;7;13;4;5;9;8;2;0;4;0;0
3614;Man City;Derby;0;0;D;0;0;D;15;14;7;3;15;14;7;7;2;2;0;0
3619;Arsenal;Sunderland;2;2;D;2;0;H;17;14;9;7;14;18;11;1;0;3;0;0
3621;Man City;Charlton;1;4;A;0;2;A;8;13;1;8;11;14;7;4;1;2;0;0
3622;Middlesbrough;Coventry;1;1;D;0;1;A;14;9;6;3;9;16;4;3;1;3;0;0
3623;Newcastle;Man United;1;1;D;0;1;A;14;8;4;6;13;10;6;3;2;3;0;0
3627;Coventry;Man City;1;1;D;0;0;D;19;10;9;5;16;15;12;8;1;2;0;0
3629;Leeds;Middlesbrough;1;1;D;0;1;A;16;5;5;3;14;15;5;1;2;3;0;0
3630;Leicester;Bradford;1;2;A;1;2;A;9;8;3;4;11;14;5;3;0;3;0;0
3635;Arsenal;Chelsea;1;1;D;1;0;H;15;12;8;8;13;15;10;3;1;4;0;0
3636;Aston Villa;Liverpool;0;3;A;0;2;A;5;12;1;6;7;10;1;4;2;0;0;0
3637;Bradford;Man United;0;3;A;0;0;D;9;20;3;11;11;11;1;9;1;0;0;0
3638;Everton;Tottenham;0;0;D;0;0;D;17;4;8;1;11;15;9;0;1;0;0;0
3639;Man City;Leeds;0;4;A;0;1;A;5;10;3;6;23;17;4;5;5;3;0;0
3642;Southampton;Charlton;0;0;D;0;0;D;17;10;6;4;8;12;9;3;0;0;0;0
3643;West Ham;Sunderland;0;2;A;0;1;A;13;7;6;5;20;21;9;6;4;2;0;0
3646;Coventry;Everton;1;3;A;0;3;A;9;8;5;4;9;22;15;3;0;1;0;0
3647;Derby;Man City;1;1;D;0;0;D;9;10;3;4;17;22;5;4;2;2;0;0
3648;Leeds;Newcastle;1;3;A;1;2;A;12;11;5;7;12;18;16;1;2;1;0;0
3649;Leicester;Arsenal;0;0;D;0;0;D;3;13;0;4;6;8;1;9;2;2;1;0
3650;Liverpool;Middlesbrough;0;0;D;0;0;D;22;4;7;2;9;10;7;3;1;1;0;0
3652;Tottenham;Southampton;0;0;D;0;0;D;9;9;4;6;10;15;6;0;0;1;0;0
3653;Sunderland;Bradford;0;0;D;0;0;D;14;7;6;3;10;13;8;7;0;1;0;0
3654;Charlton;West Ham;1;1;D;1;0;H;9;18;3;3;11;8;0;5;0;1;0;0
3655;Aston Villa;Leeds;1;2;A;1;1;D;12;7;4;3;11;10;5;3;2;0;0;0
3659;Everton;Middlesbrough;2;2;D;0;1;A;17;6;8;3;17;12;9;1;1;5;0;0
3661;Man City;Liverpool;1;1;D;0;1;A;4;16;2;3;17;13;5;11;1;1;0;0
3663;Sunderland;Man United;0;1;A;0;0;D;9;13;2;7;15;13;3;2;2;0;2;1
3664;West Ham;Tottenham;0;0;D;0;0;D;17;14;6;6;9;16;9;4;1;1;0;0
3665;Bradford;Aston Villa;0;3;A;0;0;D;9;13;2;6;14;14;3;4;2;0;0;0
3666;Coventry;Arsenal;0;1;A;0;0;D;12;8;4;6;13;14;3;7;3;4;0;0
3668;Ipswich;Leeds;1;2;A;0;2;A;11;10;6;3;10;15;3;4;1;2;1;0
3672;Middlesbrough;Man City;1;1;D;0;1;A;14;6;6;3;12;14;4;2;0;2;1;0
3673;Tottenham;Charlton;0;0;D;0;0;D;9;7;3;2;17;14;2;3;2;0;0;0
3674;Everton;Leeds;2;2;D;1;0;H;7;9;4;5;18;18;4;7;2;1;0;0
3676;Aston Villa;Middlesbrough;1;1;D;1;0;H;15;6;4;3;11;11;7;4;1;1;0;0
3677;Chelsea;Man United;1;1;D;1;0;H;8;16;4;6;16;12;3;8;0;2;0;0
3679;Leeds;Derby;0;0;D;0;0;D;12;3;6;2;11;17;17;4;2;5;0;0
3680;Man City;Tottenham;0;1;A;0;0;D;11;11;4;4;17;10;7;3;1;0;0;0
3682;Sunderland;Liverpool;1;1;D;0;0;D;9;8;6;4;15;25;9;6;5;3;0;0
3684;West Ham;Coventry;1;1;D;0;0;D;21;13;9;4;13;16;5;4;2;5;0;0
3685;Bradford;West Ham;1;2;A;0;1;A;15;11;5;5;9;10;7;1;1;2;0;0
3686;Coventry;Charlton;2;2;D;1;1;D;17;15;7;7;15;11;3;7;0;0;0;0
3690;Middlesbrough;Southampton;0;1;A;0;0;D;11;10;6;5;9;9;3;6;1;0;0;0
3691;Newcastle;Man City;0;1;A;0;0;D;10;11;3;3;18;11;5;5;1;0;0;0
3692;Tottenham;Leeds;1;2;A;1;1;D;13;15;4;9;16;14;5;12;2;1;0;0
3695;Coventry;Chelsea;0;0;D;0;0;D;17;24;10;11;13;15;5;8;2;2;0;0
3697;Everton;Newcastle;1;1;D;0;0;D;16;4;6;2;13;12;4;1;1;2;0;0
3698;Leeds;Man United;1;1;D;0;0;D;18;5;10;5;25;21;14;3;3;5;0;0
3700;Man City;Southampton;0;1;A;0;0;D;15;6;7;1;15;15;5;6;1;1;0;0
3701;Middlesbrough;Charlton;0;0;D;0;0;D;8;11;2;8;13;12;4;5;1;1;0;0
3703;Sunderland;Aston Villa;1;1;D;0;0;D;18;6;12;2;17;18;5;3;1;2;0;0
3704;West Ham;Chelsea;0;2;A;0;2;A;7;17;2;6;12;9;1;0;2;2;0;0
3706;Bradford;Man City;2;2;D;0;1;A;16;10;7;3;13;12;3;3;2;1;0;0
3707;Charlton;Leeds;1;2;A;1;1;D;7;7;3;5;19;13;2;5;3;5;0;0
3708;Chelsea;Sunderland;2;4;A;2;1;H;14;11;6;7;15;26;4;5;0;0;0;0
3710;Newcastle;Middlesbrough;1;2;A;0;2;A;16;7;5;4;14;19;5;1;0;3;0;1
3713;West Ham;Ipswich;0;1;A;0;0;D;5;13;2;5;14;8;4;5;0;0;0;0
3714;Aston Villa;Arsenal;0;0;D;0;0;D;4;14;2;5;16;13;3;3;2;2;0;1
3715;Liverpool;Derby;1;1;D;0;1;A;18;7;8;4;11;9;9;3;2;2;0;0
3717;Bradford;Newcastle;2;2;D;2;1;H;22;14;8;7;17;23;10;8;0;1;0;0
3721;Man City;Aston Villa;1;3;A;1;2;A;12;8;6;7;18;13;9;2;6;4;1;0
3722;Sunderland;Leeds;0;2;A;0;1;A;14;7;8;4;17;10;8;4;2;2;0;1
3723;West Ham;Everton;0;2;A;0;1;A;17;10;6;7;16;16;8;2;3;2;1;0
3725;Southampton;Ipswich;0;3;A;0;1;A;11;11;3;5;17;15;6;7;2;1;0;0
3727;Aston Villa;West Ham;2;2;D;0;0;D;6;7;4;5;5;3;5;3;1;3;0;0
3728;Derby;Chelsea;0;4;A;0;0;D;3;10;2;7;13;7;1;9;1;1;0;0
3730;Leicester;Coventry;1;3;A;1;2;A;9;15;4;5;9;19;4;9;3;2;0;0
3732;Middlesbrough;Sunderland;0;0;D;0;0;D;12;12;6;4;22;22;3;2;5;3;1;0
3733;Ipswich;Liverpool;1;1;D;0;0;D;8;7;5;2;10;15;6;1;0;0;0;0
3736;Man City;Arsenal;0;4;A;0;4;A;7;15;2;8;10;8;7;3;2;0;0;0
3738;Liverpool;Leeds;1;2;A;0;2;A;11;9;5;3;19;16;8;2;3;1;1;0
3739;Arsenal;Middlesbrough;0;3;A;0;2;A;17;6;8;2;13;11;9;0;1;1;0;0
3743;Leicester;Man City;1;2;A;1;1;D;15;8;9;3;13;26;5;1;2;3;0;0
3745;Sunderland;Tottenham;2;3;A;2;0;H;13;8;4;6;12;15;3;3;1;2;0;0
3749;Everton;Liverpool;2;3;A;1;1;D;10;10;7;6;19;15;2;5;4;2;1;0
3750;Middlesbrough;Ipswich;1;2;A;1;0;H;4;12;1;5;8;8;5;4;0;0;0;0
3752;Charlton;Aston Villa;3;3;D;2;0;H;12;11;5;8;10;15;5;7;3;4;1;0
3753;Tottenham;Chelsea;0;3;A;0;1;A;5;16;1;10;14;11;2;5;2;2;1;0
3755;Aston Villa;Southampton;0;0;D;0;0;D;9;3;2;3;10;15;4;5;1;2;0;0
3757;Chelsea;Charlton;0;1;A;0;1;A;9;4;1;2;12;14;10;3;3;0;0;0
3759;Leicester;Middlesbrough;0;3;A;0;1;A;15;15;4;7;13;11;12;5;3;1;0;0
3760;Man United;Man City;1;1;D;0;0;D;13;6;6;4;14;20;3;2;0;0;1;0
3761;Sunderland;Newcastle;1;1;D;0;0;D;16;9;10;5;17;22;4;8;5;4;0;0
3762;West Ham;Leeds;0;2;A;0;1;A;15;12;10;7;17;13;6;6;5;2;0;1
3764;Coventry;Liverpool;0;2;A;0;0;D;11;13;4;6;15;11;7;7;3;1;0;0
3765;Derby;Arsenal;1;2;A;1;1;D;6;14;2;9;14;13;4;6;3;4;0;0
3769;Middlesbrough;Man United;0;2;A;0;1;A;18;9;3;5;13;21;4;6;2;3;0;0
3771;Southampton;Sunderland;0;1;A;0;0;D;11;6;5;3;15;14;11;2;2;1;0;0
3772;Tottenham;Aston Villa;0;0;D;0;0;D;7;7;3;4;13;13;5;6;1;0;0;0
3774;Bradford;Liverpool;0;2;A;0;0;D;15;11;4;10;11;13;7;0;0;2;0;0
3775;Newcastle;Southampton;1;1;D;1;0;H;7;11;5;3;15;17;4;2;2;1;0;0
3778;Bradford;Middlesbrough;1;1;D;1;0;H;10;14;7;9;25;21;6;6;4;2;0;0
3782;Man United;Derby;0;1;A;0;1;A;11;10;6;5;13;11;13;1;1;0;0;0
3786;Liverpool;Chelsea;2;2;D;1;1;D;16;14;8;7;14;21;6;6;1;4;0;0
3789;Newcastle;Arsenal;0;0;D;0;0;D;12;8;2;1;14;10;4;8;1;0;0;0
3790;Charlton;Liverpool;0;4;A;0;0;D;12;16;10;14;7;13;10;10;1;1;0;0
3791;Coventry;Bradford;0;0;D;0;0;D;15;10;7;3;15;13;9;3;1;1;0;0
3792;Derby;Ipswich;1;1;D;1;0;H;7;13;2;6;14;15;3;11;1;1;0;0
3793;Everton;Sunderland;2;2;D;1;1;D;18;11;8;4;12;13;5;6;5;3;0;1
3795;Man City;Chelsea;1;2;A;1;1;D;3;9;1;3;22;18;8;7;4;2;0;0
3802;Coventry;Middlesbrough;1;3;A;1;1;D;6;16;3;9;15;21;8;4;5;3;1;0
3803;Derby;Southampton;2;2;D;1;2;A;6;13;4;6;11;13;5;8;1;1;0;0
3805;Leicester;Aston Villa;0;0;D;0;0;D;5;5;4;3;12;12;5;4;2;3;0;0
3812;Ipswich;Man United;1;1;D;1;1;D;13;15;8;6;10;7;4;6;1;4;0;0
3813;Middlesbrough;Tottenham;1;1;D;0;1;A;12;11;6;4;9;18;5;5;2;1;0;0
3817;Southampton;Coventry;1;2;A;0;1;A;12;7;4;5;18;20;6;5;5;3;0;0
3818;West Ham;Leicester;0;1;A;0;0;D;17;4;12;2;16;14;11;5;3;3;1;0
3820;Bradford;Leicester;0;0;D;0;0;D;8;13;4;8;11;12;6;8;1;2;0;0
3821;Everton;Derby;2;2;D;2;0;H;12;7;9;4;11;9;11;2;2;3;0;0
3823;Man City;Coventry;1;2;A;0;2;A;14;9;5;8;7;12;5;5;2;3;0;0
3824;Middlesbrough;Leeds;1;2;A;0;2;A;15;16;8;11;12;20;4;8;2;0;0;0
3826;Southampton;Liverpool;3;3;D;0;1;A;14;9;7;4;7;6;7;1;0;0;0;0
3827;West Ham;Man United;2;2;D;0;1;A;17;8;8;5;12;9;7;5;1;0;0;0
3828;Aston Villa;Chelsea;1;1;D;1;1;D;12;11;9;7;13;12;7;10;0;1;0;0
3829;Leeds;Man City;1;2;A;0;2;A;6;8;1;3;18;24;9;4;2;2;0;0
3831;Sunderland;West Ham;1;1;D;1;1;D;17;16;7;9;19;14;4;11;2;3;0;0
3833;Charlton;Southampton;1;1;D;0;0;D;8;11;6;3;14;16;10;14;3;3;1;0
3834;Chelsea;Arsenal;2;2;D;1;0;H;12;13;5;5;16;22;7;6;3;1;0;0
3835;Coventry;Newcastle;0;2;A;0;1;A;13;13;3;6;11;18;6;8;1;1;0;0
3836;Derby;Middlesbrough;3;3;D;0;1;A;9;5;5;4;8;10;11;5;3;2;0;0
3839;Bradford;Arsenal;1;1;D;1;0;H;9;18;5;11;17;13;4;10;0;2;0;0
3840;Coventry;Leeds;0;0;D;0;0;D;9;11;1;5;15;14;6;6;2;2;0;0
3841;Ipswich;Aston Villa;1;2;A;0;1;A;15;5;5;2;9;13;5;3;1;3;0;0
3845;Middlesbrough;Everton;1;2;A;1;0;H;9;12;5;9;16;5;7;7;3;0;0;0
3846;Newcastle;Chelsea;0;0;D;0;0;D;10;10;4;3;17;21;5;6;0;3;0;0
3847;Derby;Charlton;2;2;D;2;0;H;12;10;6;6;17;12;4;11;3;1;0;0
3852;Everton;Man United;1;3;A;0;3;A;6;17;4;9;10;11;6;5;4;1;0;0
3853;Leeds;Ipswich;1;2;A;1;1;D;11;12;6;7;12;19;6;3;1;3;0;0
3856;Chelsea;Leicester;0;2;A;0;1;A;16;7;10;5;16;17;15;3;3;1;0;0
3857;Man City;Middlesbrough;1;1;D;0;0;D;11;4;4;2;15;11;9;3;2;5;0;0
3858;West Ham;Liverpool;1;1;D;0;1;A;15;7;4;2;5;13;9;0;0;2;0;0
3859;Bradford;Southampton;0;1;A;0;1;A;14;6;6;4;14;18;7;5;3;1;0;0
3860;Coventry;West Ham;0;3;A;0;2;A;9;12;2;10;12;11;5;6;0;1;0;0
3861;Derby;Leeds;1;1;D;0;1;A;13;16;7;6;17;15;7;4;2;2;1;0
3862;Ipswich;Arsenal;1;1;D;0;0;D;17;10;6;4;8;13;4;7;1;2;0;0
3863;Liverpool;Sunderland;1;1;D;1;1;D;11;8;6;3;14;18;12;3;2;2;0;0
3864;Man United;Chelsea;3;3;D;3;2;H;11;13;5;5;15;19;8;4;3;2;0;0
3865;Middlesbrough;Aston Villa;1;1;D;0;0;D;12;15;5;7;7;14;5;5;3;0;0;0
3866;Newcastle;Charlton;0;1;A;0;1;A;12;4;5;2;14;10;4;7;1;2;0;0
3867;Tottenham;Man City;0;0;D;0;0;D;18;7;5;2;10;14;5;4;0;2;0;0
3868;Leicester;Everton;1;1;D;1;0;H;10;9;4;3;14;13;9;3;3;1;0;0
3870;Charlton;Coventry;2;2;D;0;1;A;12;10;8;6;8;16;6;6;1;2;0;0
3871;Everton;Ipswich;0;3;A;0;1;A;7;9;3;7;6;5;4;1;1;0;0;0
3873;Man City;Newcastle;0;1;A;0;0;D;9;15;7;9;16;12;10;8;0;1;0;0
3874;Southampton;Middlesbrough;1;3;A;0;2;A;16;7;8;5;6;22;6;6;2;2;0;0
3875;West Ham;Bradford;1;1;D;1;0;H;14;9;6;6;14;10;7;2;3;2;0;0
3878;Sunderland;Leicester;0;0;D;0;0;D;11;8;5;2;12;8;6;2;3;1;0;0
3881;Everton;Southampton;1;1;D;0;0;D;7;7;3;4;16;13;9;8;1;3;0;0
3882;Ipswich;West Ham;1;1;D;1;0;H;11;7;8;2;10;11;8;5;0;4;0;0
3884;Leicester;Man United;0;3;A;0;1;A;10;16;4;5;8;11;6;7;0;0;0;0
3887;Derby;Liverpool;0;4;A;0;1;A;6;16;0;11;18;13;4;3;1;1;0;0
3888;Middlesbrough;Newcastle;1;3;A;0;1;A;8;15;2;8;8;13;6;6;2;1;0;0
3889;Bradford;Ipswich;0;2;A;0;1;A;7;12;3;3;15;14;9;1;1;0;0;0
3894;Newcastle;Everton;0;1;A;0;0;D;11;9;4;4;9;12;5;4;1;3;0;0
3896;West Ham;Arsenal;1;2;A;0;2;A;11;13;3;5;15;11;5;4;1;0;0;0
3897;Aston Villa;Sunderland;0;0;D;0;0;D;17;7;4;3;11;17;7;3;1;3;0;0
3898;Southampton;Man City;0;2;A;0;1;A;19;11;6;4;10;15;9;3;1;2;0;0
3907;Bradford;Leeds;1;1;D;1;0;H;11;12;6;9;15;15;5;9;3;4;0;0
3910;Coventry;Man United;1;2;A;0;2;A;4;11;2;6;17;8;3;9;1;1;0;0
3912;Man City;Leicester;0;1;A;0;0;D;14;3;3;2;12;14;9;4;1;2;0;0
3913;Middlesbrough;Arsenal;0;1;A;0;1;A;4;11;3;8;10;11;5;8;1;1;1;0
3917;Everton;Aston Villa;0;1;A;0;0;D;14;4;6;1;17;23;6;2;3;2;0;0
3918;Derby;West Ham;0;0;D;0;0;D;14;6;2;6;14;18;6;1;1;1;0;0
3919;Arsenal;Derby;0;0;D;0;0;D;15;9;9;2;12;13;10;0;0;2;0;0
3921;Bradford;Everton;0;1;A;0;0;D;11;9;6;4;8;18;3;3;1;2;0;0
3923;Leicester;Newcastle;1;1;D;0;0;D;8;7;4;1;7;8;0;3;1;1;0;0
3925;Sunderland;Southampton;2;2;D;1;1;D;11;10;5;5;13;21;7;4;1;1;0;0
3927;Chelsea;Leeds;1;1;D;0;0;D;12;11;7;3;19;24;3;2;4;4;0;0
3932;Leeds;West Ham;0;1;A;0;1;A;15;4;6;3;14;19;2;2;1;1;0;0
3933;Man City;Man United;0;1;A;0;1;A;10;8;4;4;13;8;10;11;3;1;0;0
3934;Middlesbrough;Leicester;0;3;A;0;2;A;11;9;4;7;8;12;6;2;3;1;0;0
3935;Newcastle;Sunderland;1;2;A;1;0;H;19;9;9;6;17;26;1;4;1;3;0;0
3938;Coventry;Ipswich;0;1;A;0;0;D;12;10;5;4;10;12;5;5;1;1;0;0
3939;Charlton;Sunderland;0;1;A;0;0;D;10;8;2;3;16;16;7;8;0;1;0;0
3940;Coventry;Aston Villa;1;1;D;0;1;A;10;7;2;4;9;19;6;1;1;2;0;0
3941;Derby;Man United;0;3;A;0;0;D;1;12;0;7;12;12;3;9;2;1;0;0
3943;Man City;Ipswich;2;3;A;0;2;A;9;11;4;4;8;5;6;5;0;2;0;0
3944;Middlesbrough;Bradford;2;2;D;0;2;A;14;9;9;5;17;18;6;4;0;2;1;0
3945;Southampton;West Ham;2;3;A;1;2;A;10;14;5;8;12;10;6;10;1;2;0;0
3950;Aston Villa;Newcastle;1;1;D;1;0;H;8;9;4;5;11;12;8;2;2;1;0;0
3952;Ipswich;Derby;0;1;A;0;1;A;11;3;5;3;13;13;6;1;1;1;0;0
3960;Bradford;Tottenham;3;3;D;1;2;A;13;6;6;4;6;16;7;2;2;0;0;0
3961;Charlton;Man United;3;3;D;1;2;A;15;15;8;8;6;10;9;6;0;1;0;0
3966;West Ham;Aston Villa;1;1;D;1;1;D;13;15;5;4;14;15;4;4;1;3;0;0
3968;Liverpool;Ipswich;0;1;A;0;1;A;14;11;5;6;12;14;8;5;1;3;0;0
